,Quarter,Price,Change,House Price,GEN,RS
4556,2019/Q1,1.250 €,+9%,0,Regen,09276
4557,2019/Q2,1.250 €,+0%,0,Regen,09276
4558,2019/Q3,1.500 €,+20%,0,Regen,09276
4559,2019/Q4,1.300 €,-13%,0,Regen,09276
4560,2020/Q1,1.400 €,+8%,0,Regen,09276
4561,2020/Q2,1.350 €,-4%,0,Regen,09276
4562,2020/Q3,1.400 €,+4%,0,Regen,09276
4563,2018/Q3,1.600 €,-,1,Rottal-Inn,09277
4564,2018/Q4,1.600 €,+0%,1,Rottal-Inn,09277
4565,2019/Q1,1.650 €,+3%,1,Rottal-Inn,09277
4566,2019/Q2,1.650 €,+0%,1,Rottal-Inn,09277
4567,2019/Q3,1.850 €,+12%,1,Rottal-Inn,09277
4568,2019/Q4,1.800 €,-3%,1,Rottal-Inn,09277
4569,2020/Q1,1.800 €,+0%,1,Rottal-Inn,09277
4570,2020/Q2,1.900 €,+6%,1,Rottal-Inn,09277
4571,2020/Q3,1.900 €,+0%,1,Rottal-Inn,09277
4572,2018/Q3,1.650 €,-,0,Rottal-Inn,09277
4573,2018/Q4,1.650 €,+0%,0,Rottal-Inn,09277
4574,2019/Q1,1.650 €,+0%,0,Rottal-Inn,09277
4575,2019/Q2,1.700 €,+3%,0,Rottal-Inn,09277
4576,2019/Q3,1.750 €,+3%,0,Rottal-Inn,09277
4577,2019/Q4,1.850 €,+6%,0,Rottal-Inn,09277
4578,2020/Q1,1.900 €,+3%,0,Rottal-Inn,09277
4579,2020/Q2,1.950 €,+3%,0,Rottal-Inn,09277
4580,2020/Q3,1.950 €,+0%,0,Rottal-Inn,09277
4581,2018/Q3,1.850 €,-,1,Straubing-Bogen,09278
4582,2018/Q4,1.850 €,+0%,1,Straubing-Bogen,09278
4583,2019/Q1,1.850 €,+0%,1,Straubing-Bogen,09278
4584,2019/Q2,1.850 €,+0%,1,Straubing-Bogen,09278
4585,2019/Q3,1.850 €,+0%,1,Straubing-Bogen,09278
4586,2019/Q4,1.900 €,+3%,1,Straubing-Bogen,09278
4587,2020/Q1,1.900 €,+0%,1,Straubing-Bogen,09278
4588,2020/Q2,1.950 €,+3%,1,Straubing-Bogen,09278
4589,2020/Q3,1.950 €,+0%,1,Straubing-Bogen,09278
4590,2018/Q3,2.050 €,-,0,Straubing-Bogen,09278
4591,2018/Q4,2.050 €,+0%,0,Straubing-Bogen,09278
4592,2019/Q1,2.000 €,-2%,0,Straubing-Bogen,09278
4593,2019/Q2,2.050 €,+3%,0,Straubing-Bogen,09278
4594,2019/Q3,2.050 €,+0%,0,Straubing-Bogen,09278
4595,2019/Q4,2.050 €,+0%,0,Straubing-Bogen,09278
4596,2020/Q1,2.100 €,+2%,0,Straubing-Bogen,09278
4597,2020/Q2,2.100 €,+0%,0,Straubing-Bogen,09278
4598,2020/Q3,2.200 €,+5%,0,Straubing-Bogen,09278
4599,2018/Q3,1.900 €,-,1,Dingolfing-Landau,09279
4600,2018/Q4,1.850 €,-3%,1,Dingolfing-Landau,09279
4601,2019/Q1,2.000 €,+8%,1,Dingolfing-Landau,09279
4602,2019/Q2,2.000 €,+0%,1,Dingolfing-Landau,09279
4603,2019/Q3,2.100 €,+5%,1,Dingolfing-Landau,09279
4604,2019/Q4,2.100 €,+0%,1,Dingolfing-Landau,09279
4605,2020/Q1,2.050 €,-2%,1,Dingolfing-Landau,09279
4606,2020/Q2,2.150 €,+5%,1,Dingolfing-Landau,09279
4607,2020/Q3,2.150 €,+0%,1,Dingolfing-Landau,09279
4608,2018/Q3,1.850 €,-,0,Dingolfing-Landau,09279
4609,2018/Q4,1.850 €,+0%,0,Dingolfing-Landau,09279
4610,2019/Q1,1.950 €,+5%,0,Dingolfing-Landau,09279
4611,2019/Q2,1.950 €,+0%,0,Dingolfing-Landau,09279
4612,2019/Q3,2.050 €,+5%,0,Dingolfing-Landau,09279
4613,2019/Q4,2.000 €,-2%,0,Dingolfing-Landau,09279
4614,2020/Q1,2.000 €,+0%,0,Dingolfing-Landau,09279
4615,2020/Q2,2.000 €,+0%,0,Dingolfing-Landau,09279
4616,2020/Q3,2.100 €,+5%,0,Dingolfing-Landau,09279
4617,2018/Q3,1.900 €,-,1,Amberg,09361
4618,2018/Q4,1.850 €,-3%,1,Amberg,09361
4619,2019/Q1,1.900 €,+3%,1,Amberg,09361
4620,2019/Q2,1.950 €,+3%,1,Amberg,09361
4621,2019/Q3,2.100 €,+8%,1,Amberg,09361
4622,2019/Q4,2.100 €,+0%,1,Amberg,09361
4623,2020/Q1,2.150 €,+2%,1,Amberg,09361
4624,2020/Q2,2.150 €,+0%,1,Amberg,09361
4625,2020/Q3,2.150 €,+0%,1,Amberg,09361
4626,2018/Q3,2.150 €,-,0,Amberg,09361
4627,2018/Q4,2.150 €,+0%,0,Amberg,09361
4628,2019/Q1,2.150 €,+0%,0,Amberg,09361
4629,2019/Q2,2.150 €,+0%,0,Amberg,09361
4630,2019/Q3,2.250 €,+5%,0,Amberg,09361
4631,2019/Q4,2.300 €,+2%,0,Amberg,09361
4632,2020/Q1,2.400 €,+4%,0,Amberg,09361
4633,2020/Q2,2.400 €,+0%,0,Amberg,09361
4634,2020/Q3,2.500 €,+4%,0,Amberg,09361
4635,2018/Q3,3.800 €,-,1,Regensburg,09362
4636,2018/Q4,3.800 €,+0%,1,Regensburg,09362
4637,2019/Q1,3.950 €,+4%,1,Regensburg,09362
4638,2019/Q2,4.000 €,+1%,1,Regensburg,09362
4639,2019/Q3,3.950 €,-1%,1,Regensburg,09362
4640,2019/Q4,3.950 €,+0%,1,Regensburg,09362
4641,2020/Q1,4.000 €,+1%,1,Regensburg,09362
4642,2020/Q2,4.000 €,+0%,1,Regensburg,09362
4643,2020/Q3,4.050 €,+1%,1,Regensburg,09362
4644,2018/Q3,3.900 €,-,0,Regensburg,09362
4645,2018/Q4,3.900 €,+0%,0,Regensburg,09362
4646,2019/Q1,4.000 €,+3%,0,Regensburg,09362
4647,2019/Q2,4.000 €,+0%,0,Regensburg,09362
4648,2019/Q3,4.150 €,+4%,0,Regensburg,09362
4649,2019/Q4,4.200 €,+1%,0,Regensburg,09362
4650,2020/Q1,4.400 €,+5%,0,Regensburg,09362
4651,2020/Q2,4.450 €,+1%,0,Regensburg,09362
4652,2020/Q3,4.500 €,+1%,0,Regensburg,09362
4653,2018/Q3,1.700 €,-,1,Weiden i.d. OPf.,09363
4654,2018/Q4,1.700 €,+0%,1,Weiden i.d. OPf.,09363
4655,2019/Q1,1.800 €,+6%,1,Weiden i.d. OPf.,09363
4656,2019/Q2,1.800 €,+0%,1,Weiden i.d. OPf.,09363
4657,2019/Q3,1.800 €,+0%,1,Weiden i.d. OPf.,09363
4658,2019/Q4,1.750 €,-3%,1,Weiden i.d. OPf.,09363
4659,2020/Q1,1.800 €,+3%,1,Weiden i.d. OPf.,09363
4660,2020/Q2,1.850 €,+3%,1,Weiden i.d. OPf.,09363
4661,2020/Q3,1.850 €,+0%,1,Weiden i.d. OPf.,09363
4662,2018/Q3,1.950 €,-,0,Weiden i.d. OPf.,09363
4663,2018/Q4,1.900 €,-3%,0,Weiden i.d. OPf.,09363
4664,2019/Q1,1.950 €,+3%,0,Weiden i.d. OPf.,09363
4665,2019/Q2,1.950 €,+0%,0,Weiden i.d. OPf.,09363
4666,2019/Q3,2.050 €,+5%,0,Weiden i.d. OPf.,09363
4667,2019/Q4,2.000 €,-2%,0,Weiden i.d. OPf.,09363
4668,2020/Q1,2.050 €,+3%,0,Weiden i.d. OPf.,09363
4669,2020/Q2,2.050 €,+0%,0,Weiden i.d. OPf.,09363
4670,2020/Q3,2.100 €,+2%,0,Weiden i.d. OPf.,09363
4671,2018/Q3,2.000 €,-,1,Amberg-Sulzbach,09371
4672,2018/Q4,1.950 €,-3%,1,Amberg-Sulzbach,09371
4673,2019/Q1,1.900 €,-3%,1,Amberg-Sulzbach,09371
4674,2019/Q2,1.900 €,+0%,1,Amberg-Sulzbach,09371
4675,2019/Q3,2.050 €,+8%,1,Amberg-Sulzbach,09371
4676,2019/Q4,2.150 €,+5%,1,Amberg-Sulzbach,09371
4677,2020/Q1,2.150 €,+0%,1,Amberg-Sulzbach,09371
4678,2020/Q2,2.150 €,+0%,1,Amberg-Sulzbach,09371
4679,2020/Q3,2.150 €,+0%,1,Amberg-Sulzbach,09371
4680,2018/Q3,2.100 €,-,0,Amberg-Sulzbach,09371
4681,2018/Q4,2.100 €,+0%,0,Amberg-Sulzbach,09371
4682,2019/Q1,2.050 €,-2%,0,Amberg-Sulzbach,09371
4683,2019/Q2,2.050 €,+0%,0,Amberg-Sulzbach,09371
4684,2019/Q3,2.150 €,+5%,0,Amberg-Sulzbach,09371
4685,2019/Q4,2.050 €,-5%,0,Amberg-Sulzbach,09371
4686,2020/Q1,2.100 €,+2%,0,Amberg-Sulzbach,09371
4687,2020/Q2,2.150 €,+2%,0,Amberg-Sulzbach,09371
4688,2020/Q3,2.200 €,+2%,0,Amberg-Sulzbach,09371
4689,2018/Q3,1.500 €,-,1,Cham,09372
4690,2018/Q4,1.500 €,+0%,1,Cham,09372
4691,2019/Q1,1.600 €,+7%,1,Cham,09372
4692,2019/Q2,1.650 €,+3%,1,Cham,09372
4693,2019/Q3,1.700 €,+3%,1,Cham,09372
4694,2019/Q4,1.800 €,+6%,1,Cham,09372
4695,2020/Q1,1.800 €,+0%,1,Cham,09372
4696,2020/Q2,1.850 €,+3%,1,Cham,09372
4697,2020/Q3,2.000 €,+8%,1,Cham,09372
4698,2018/Q3,2.150 €,-,0,Cham,09372
4699,2018/Q4,2.100 €,-2%,0,Cham,09372
4700,2019/Q1,2.100 €,+0%,0,Cham,09372
4701,2019/Q2,2.050 €,-2%,0,Cham,09372
4702,2019/Q3,2.150 €,+5%,0,Cham,09372
4703,2019/Q4,2.150 €,+0%,0,Cham,09372
4704,2020/Q1,2.200 €,+2%,0,Cham,09372
4705,2020/Q2,2.250 €,+2%,0,Cham,09372
4706,2020/Q3,2.350 €,+4%,0,Cham,09372
4707,2018/Q3,2.650 €,-,1,Neumarkt i.d. OPf.,09373
4708,2018/Q4,2.500 €,-6%,1,Neumarkt i.d. OPf.,09373
4709,2019/Q1,2.650 €,+6%,1,Neumarkt i.d. OPf.,09373
4710,2019/Q2,2.700 €,+2%,1,Neumarkt i.d. OPf.,09373
4711,2019/Q3,2.600 €,-4%,1,Neumarkt i.d. OPf.,09373
4712,2019/Q4,2.750 €,+6%,1,Neumarkt i.d. OPf.,09373
4713,2020/Q1,2.850 €,+4%,1,Neumarkt i.d. OPf.,09373
4714,2020/Q2,2.900 €,+2%,1,Neumarkt i.d. OPf.,09373
4715,2020/Q3,3.000 €,+3%,1,Neumarkt i.d. OPf.,09373
4716,2018/Q3,2.700 €,-,0,Neumarkt i.d. OPf.,09373
4717,2018/Q4,2.650 €,-2%,0,Neumarkt i.d. OPf.,09373
4718,2019/Q1,2.650 €,+0%,0,Neumarkt i.d. OPf.,09373
4719,2019/Q2,2.750 €,+4%,0,Neumarkt i.d. OPf.,09373
4720,2019/Q3,2.800 €,+2%,0,Neumarkt i.d. OPf.,09373
4721,2019/Q4,2.700 €,-4%,0,Neumarkt i.d. OPf.,09373
4722,2020/Q1,2.800 €,+4%,0,Neumarkt i.d. OPf.,09373
4723,2020/Q2,2.850 €,+2%,0,Neumarkt i.d. OPf.,09373
4724,2020/Q3,2.900 €,+2%,0,Neumarkt i.d. OPf.,09373
4725,2018/Q3,1.300 €,-,1,Neustadt a.d. Waldnaab,09374
4726,2018/Q4,1.250 €,-4%,1,Neustadt a.d. Waldnaab,09374
4727,2019/Q1,1.300 €,+4%,1,Neustadt a.d. Waldnaab,09374
4728,2019/Q2,1.250 €,-4%,1,Neustadt a.d. Waldnaab,09374
4729,2019/Q3,1.450 €,+16%,1,Neustadt a.d. Waldnaab,09374
4730,2019/Q4,1.400 €,-3%,1,Neustadt a.d. Waldnaab,09374
4731,2020/Q1,1.450 €,+4%,1,Neustadt a.d. Waldnaab,09374
4732,2020/Q2,1.450 €,+0%,1,Neustadt a.d. Waldnaab,09374
4733,2020/Q3,1.450 €,+0%,1,Neustadt a.d. Waldnaab,09374
4734,2018/Q3,1.450 €,-,0,Neustadt a.d. Waldnaab,09374
4735,2018/Q4,1.450 €,+0%,0,Neustadt a.d. Waldnaab,09374
4736,2019/Q1,1.450 €,+0%,0,Neustadt a.d. Waldnaab,09374
4737,2019/Q2,1.500 €,+3%,0,Neustadt a.d. Waldnaab,09374
4738,2019/Q3,1.550 €,+3%,0,Neustadt a.d. Waldnaab,09374
4739,2019/Q4,1.600 €,+3%,0,Neustadt a.d. Waldnaab,09374
4740,2020/Q1,1.700 €,+6%,0,Neustadt a.d. Waldnaab,09374
4741,2020/Q2,1.700 €,+0%,0,Neustadt a.d. Waldnaab,09374
4742,2020/Q3,1.750 €,+3%,0,Neustadt a.d. Waldnaab,09374
4743,2018/Q3,3.800 €,-,1,Regensburg,09375
4744,2018/Q4,3.800 €,+0%,1,Regensburg,09375
4745,2019/Q1,3.950 €,+4%,1,Regensburg,09375
4746,2019/Q2,4.000 €,+1%,1,Regensburg,09375
4747,2019/Q3,3.950 €,-1%,1,Regensburg,09375
4748,2019/Q4,3.950 €,+0%,1,Regensburg,09375
4749,2020/Q1,4.000 €,+1%,1,Regensburg,09375
4750,2020/Q2,4.000 €,+0%,1,Regensburg,09375
4751,2020/Q3,4.050 €,+1%,1,Regensburg,09375
4752,2018/Q3,3.900 €,-,0,Regensburg,09375
4753,2018/Q4,3.900 €,+0%,0,Regensburg,09375
4754,2019/Q1,4.000 €,+3%,0,Regensburg,09375
4755,2019/Q2,4.000 €,+0%,0,Regensburg,09375
4756,2019/Q3,4.150 €,+4%,0,Regensburg,09375
4757,2019/Q4,4.200 €,+1%,0,Regensburg,09375
4758,2020/Q1,4.400 €,+5%,0,Regensburg,09375
4759,2020/Q2,4.450 €,+1%,0,Regensburg,09375
4760,2020/Q3,4.500 €,+1%,0,Regensburg,09375
4761,2018/Q3,1.650 €,-,1,Schwandorf,09376
4762,2018/Q4,1.600 €,-3%,1,Schwandorf,09376
4763,2019/Q1,1.600 €,+0%,1,Schwandorf,09376
4764,2019/Q2,1.750 €,+9%,1,Schwandorf,09376
4765,2019/Q3,1.850 €,+6%,1,Schwandorf,09376
4766,2019/Q4,1.950 €,+5%,1,Schwandorf,09376
4767,2020/Q1,1.950 €,+0%,1,Schwandorf,09376
4768,2020/Q2,1.900 €,-3%,1,Schwandorf,09376
4769,2020/Q3,2.000 €,+5%,1,Schwandorf,09376
4770,2018/Q3,1.900 €,-,0,Schwandorf,09376
4771,2018/Q4,1.900 €,+0%,0,Schwandorf,09376
4772,2019/Q1,1.950 €,+3%,0,Schwandorf,09376
4773,2019/Q2,1.950 €,+0%,0,Schwandorf,09376
4774,2019/Q3,2.000 €,+3%,0,Schwandorf,09376
4775,2019/Q4,2.150 €,+8%,0,Schwandorf,09376
4776,2020/Q1,2.200 €,+2%,0,Schwandorf,09376
4777,2020/Q2,2.250 €,+2%,0,Schwandorf,09376
4778,2020/Q3,2.300 €,+2%,0,Schwandorf,09376
4779,2018/Q3,1.000 €,-,1,Tirschenreuth,09377
4780,2018/Q4,1.000 €,+0%,1,Tirschenreuth,09377
4781,2019/Q1,950 €,-5%,1,Tirschenreuth,09377
4782,2019/Q2,950 €,+0%,1,Tirschenreuth,09377
4783,2019/Q3,1.050 €,+11%,1,Tirschenreuth,09377
4784,2019/Q4,1.050 €,+0%,1,Tirschenreuth,09377
4785,2020/Q1,1.050 €,+0%,1,Tirschenreuth,09377
4786,2020/Q2,1.100 €,+5%,1,Tirschenreuth,09377
4787,2020/Q3,1.100 €,+0%,1,Tirschenreuth,09377
4788,2018/Q3,1.300 €,-,0,Tirschenreuth,09377
4789,2018/Q4,1.300 €,+0%,0,Tirschenreuth,09377
4790,2019/Q1,1.250 €,-4%,0,Tirschenreuth,09377
4791,2019/Q2,1.250 €,+0%,0,Tirschenreuth,09377
4792,2019/Q3,1.200 €,-4%,0,Tirschenreuth,09377
4793,2019/Q4,1.150 €,-4%,0,Tirschenreuth,09377
4794,2020/Q1,1.150 €,+0%,0,Tirschenreuth,09377
4795,2020/Q2,1.150 €,+0%,0,Tirschenreuth,09377
4796,2020/Q3,1.200 €,+4%,0,Tirschenreuth,09377
4797,2018/Q3,2.650 €,-,1,Bamberg,09461
4798,2018/Q4,2.650 €,+0%,1,Bamberg,09461
4799,2019/Q1,2.850 €,+8%,1,Bamberg,09461
4800,2019/Q2,2.850 €,+0%,1,Bamberg,09461
4801,2019/Q3,2.900 €,+2%,1,Bamberg,09461
4802,2019/Q4,3.000 €,+3%,1,Bamberg,09461
4803,2020/Q1,3.050 €,+2%,1,Bamberg,09461
4804,2020/Q2,3.100 €,+2%,1,Bamberg,09461
4805,2020/Q3,3.200 €,+3%,1,Bamberg,09461
4806,2018/Q3,2.750 €,-,0,Bamberg,09461
4807,2018/Q4,2.800 €,+2%,0,Bamberg,09461
4808,2019/Q1,2.850 €,+2%,0,Bamberg,09461
4809,2019/Q2,2.850 €,+0%,0,Bamberg,09461
4810,2019/Q3,2.950 €,+4%,0,Bamberg,09461
4811,2019/Q4,2.950 €,+0%,0,Bamberg,09461
4812,2020/Q1,3.100 €,+5%,0,Bamberg,09461
4813,2020/Q2,3.150 €,+2%,0,Bamberg,09461
4814,2020/Q3,3.250 €,+3%,0,Bamberg,09461
4815,2018/Q3,2.150 €,-,1,Bayreuth,09462
4816,2018/Q4,2.150 €,+0%,1,Bayreuth,09462
4817,2019/Q1,2.100 €,-2%,1,Bayreuth,09462
4818,2019/Q2,2.150 €,+2%,1,Bayreuth,09462
4819,2019/Q3,2.250 €,+5%,1,Bayreuth,09462
4820,2019/Q4,2.350 €,+4%,1,Bayreuth,09462
4821,2020/Q1,2.400 €,+2%,1,Bayreuth,09462
4822,2020/Q2,2.450 €,+2%,1,Bayreuth,09462
4823,2020/Q3,2.500 €,+2%,1,Bayreuth,09462
4824,2018/Q3,2.250 €,-,0,Bayreuth,09462
4825,2018/Q4,2.250 €,+0%,0,Bayreuth,09462
4826,2019/Q1,2.200 €,-2%,0,Bayreuth,09462
4827,2019/Q2,2.200 €,+0%,0,Bayreuth,09462
4828,2019/Q3,2.350 €,+7%,0,Bayreuth,09462
4829,2019/Q4,2.400 €,+2%,0,Bayreuth,09462
4830,2020/Q1,2.550 €,+6%,0,Bayreuth,09462
4831,2020/Q2,2.600 €,+2%,0,Bayreuth,09462
4832,2020/Q3,2.700 €,+4%,0,Bayreuth,09462
4833,2018/Q3,1.750 €,-,1,Coburg,09463
4834,2018/Q4,1.700 €,-3%,1,Coburg,09463
4835,2019/Q1,1.750 €,+3%,1,Coburg,09463
4836,2019/Q2,1.750 €,+0%,1,Coburg,09463
4837,2019/Q3,1.750 €,+0%,1,Coburg,09463
4838,2019/Q4,1.950 €,+11%,1,Coburg,09463
4839,2020/Q1,2.000 €,+3%,1,Coburg,09463
4840,2020/Q2,2.000 €,+0%,1,Coburg,09463
4841,2020/Q3,2.050 €,+3%,1,Coburg,09463
4842,2018/Q3,1.900 €,-,0,Coburg,09463
4843,2018/Q4,1.950 €,+3%,0,Coburg,09463
4844,2019/Q1,1.950 €,+0%,0,Coburg,09463
4845,2019/Q2,1.950 €,+0%,0,Coburg,09463
4846,2019/Q3,2.050 €,+5%,0,Coburg,09463
4847,2019/Q4,2.000 €,-2%,0,Coburg,09463
4848,2020/Q1,2.050 €,+3%,0,Coburg,09463
4849,2020/Q2,2.050 €,+0%,0,Coburg,09463
4850,2020/Q3,2.100 €,+2%,0,Coburg,09463
4851,2018/Q3,1.150 €,-,1,Hof,09464
4852,2018/Q4,1.100 €,-4%,1,Hof,09464
4853,2019/Q1,1.150 €,+5%,1,Hof,09464
4854,2019/Q2,1.150 €,+0%,1,Hof,09464
4855,2019/Q3,1.150 €,+0%,1,Hof,09464
4856,2019/Q4,1.250 €,+9%,1,Hof,09464
4857,2020/Q1,1.300 €,+4%,1,Hof,09464
4858,2020/Q2,1.350 €,+4%,1,Hof,09464
4859,2020/Q3,1.300 €,-4%,1,Hof,09464
4860,2018/Q3,950 €,-,0,Hof,09464
4861,2018/Q4,900 €,-5%,0,Hof,09464
4862,2019/Q1,950 €,+6%,0,Hof,09464
4863,2019/Q2,950 €,+0%,0,Hof,09464
4864,2019/Q3,1.000 €,+5%,0,Hof,09464
4865,2019/Q4,1.050 €,+5%,0,Hof,09464
4866,2020/Q1,1.100 €,+5%,0,Hof,09464
4867,2020/Q2,1.100 €,+0%,0,Hof,09464
4868,2020/Q3,1.100 €,+0%,0,Hof,09464
4869,2018/Q3,2.650 €,-,1,Bamberg,09471
4870,2018/Q4,2.650 €,+0%,1,Bamberg,09471
4871,2019/Q1,2.850 €,+8%,1,Bamberg,09471
4872,2019/Q2,2.850 €,+0%,1,Bamberg,09471
4873,2019/Q3,2.900 €,+2%,1,Bamberg,09471
4874,2019/Q4,3.000 €,+3%,1,Bamberg,09471
4875,2020/Q1,3.050 €,+2%,1,Bamberg,09471
4876,2020/Q2,3.100 €,+2%,1,Bamberg,09471
4877,2020/Q3,3.200 €,+3%,1,Bamberg,09471
4878,2018/Q3,2.750 €,-,0,Bamberg,09471
4879,2018/Q4,2.800 €,+2%,0,Bamberg,09471
4880,2019/Q1,2.850 €,+2%,0,Bamberg,09471
4881,2019/Q2,2.850 €,+0%,0,Bamberg,09471
4882,2019/Q3,2.950 €,+4%,0,Bamberg,09471
4883,2019/Q4,2.950 €,+0%,0,Bamberg,09471
4884,2020/Q1,3.100 €,+5%,0,Bamberg,09471
4885,2020/Q2,3.150 €,+2%,0,Bamberg,09471
4886,2020/Q3,3.250 €,+3%,0,Bamberg,09471
4887,2018/Q3,2.150 €,-,1,Bayreuth,09472
4888,2018/Q4,2.150 €,+0%,1,Bayreuth,09472
4889,2019/Q1,2.100 €,-2%,1,Bayreuth,09472
4890,2019/Q2,2.150 €,+2%,1,Bayreuth,09472
4891,2019/Q3,2.250 €,+5%,1,Bayreuth,09472
4892,2019/Q4,2.350 €,+4%,1,Bayreuth,09472
4893,2020/Q1,2.400 €,+2%,1,Bayreuth,09472
4894,2020/Q2,2.450 €,+2%,1,Bayreuth,09472
4895,2020/Q3,2.500 €,+2%,1,Bayreuth,09472
4896,2018/Q3,2.250 €,-,0,Bayreuth,09472
4897,2018/Q4,2.250 €,+0%,0,Bayreuth,09472
4898,2019/Q1,2.200 €,-2%,0,Bayreuth,09472
4899,2019/Q2,2.200 €,+0%,0,Bayreuth,09472
4900,2019/Q3,2.350 €,+7%,0,Bayreuth,09472
4901,2019/Q4,2.400 €,+2%,0,Bayreuth,09472
4902,2020/Q1,2.550 €,+6%,0,Bayreuth,09472
4903,2020/Q2,2.600 €,+2%,0,Bayreuth,09472
4904,2020/Q3,2.700 €,+4%,0,Bayreuth,09472
4905,2018/Q3,1.750 €,-,1,Coburg,09473
4906,2018/Q4,1.700 €,-3%,1,Coburg,09473
4907,2019/Q1,1.750 €,+3%,1,Coburg,09473
4908,2019/Q2,1.750 €,+0%,1,Coburg,09473
4909,2019/Q3,1.750 €,+0%,1,Coburg,09473
4910,2019/Q4,1.950 €,+11%,1,Coburg,09473
4911,2020/Q1,2.000 €,+3%,1,Coburg,09473
4912,2020/Q2,2.000 €,+0%,1,Coburg,09473
4913,2020/Q3,2.050 €,+3%,1,Coburg,09473
4914,2018/Q3,1.900 €,-,0,Coburg,09473
4915,2018/Q4,1.950 €,+3%,0,Coburg,09473
4916,2019/Q1,1.950 €,+0%,0,Coburg,09473
4917,2019/Q2,1.950 €,+0%,0,Coburg,09473
4918,2019/Q3,2.050 €,+5%,0,Coburg,09473
4919,2019/Q4,2.000 €,-2%,0,Coburg,09473
4920,2020/Q1,2.050 €,+3%,0,Coburg,09473
4921,2020/Q2,2.050 €,+0%,0,Coburg,09473
4922,2020/Q3,2.100 €,+2%,0,Coburg,09473
4923,2018/Q3,2.750 €,-,1,Forchheim,09474
4924,2018/Q4,2.700 €,-2%,1,Forchheim,09474
4925,2019/Q1,2.900 €,+7%,1,Forchheim,09474
4926,2019/Q2,2.950 €,+2%,1,Forchheim,09474
4927,2019/Q3,3.000 €,+2%,1,Forchheim,09474
4928,2019/Q4,3.000 €,+0%,1,Forchheim,09474
4929,2020/Q1,3.050 €,+2%,1,Forchheim,09474
4930,2020/Q2,3.000 €,-2%,1,Forchheim,09474
4931,2020/Q3,3.100 €,+3%,1,Forchheim,09474
4932,2018/Q3,2.750 €,-,0,Forchheim,09474
4933,2018/Q4,2.800 €,+2%,0,Forchheim,09474
4934,2019/Q1,2.900 €,+4%,0,Forchheim,09474
4935,2019/Q2,2.950 €,+2%,0,Forchheim,09474
4936,2019/Q3,3.000 €,+2%,0,Forchheim,09474
4937,2019/Q4,3.100 €,+3%,0,Forchheim,09474
4938,2020/Q1,3.200 €,+3%,0,Forchheim,09474
4939,2020/Q2,3.300 €,+3%,0,Forchheim,09474
4940,2020/Q3,3.450 €,+5%,0,Forchheim,09474
4941,2018/Q3,1.150 €,-,1,Hof,09475
4942,2018/Q4,1.100 €,-4%,1,Hof,09475
4943,2019/Q1,1.150 €,+5%,1,Hof,09475
4944,2019/Q2,1.150 €,+0%,1,Hof,09475
4945,2019/Q3,1.150 €,+0%,1,Hof,09475
4946,2019/Q4,1.250 €,+9%,1,Hof,09475
4947,2020/Q1,1.300 €,+4%,1,Hof,09475
4948,2020/Q2,1.350 €,+4%,1,Hof,09475
4949,2020/Q3,1.300 €,-4%,1,Hof,09475
4950,2018/Q3,950 €,-,0,Hof,09475
4951,2018/Q4,900 €,-5%,0,Hof,09475
4952,2019/Q1,950 €,+6%,0,Hof,09475
4953,2019/Q2,950 €,+0%,0,Hof,09475
4954,2019/Q3,1.000 €,+5%,0,Hof,09475
4955,2019/Q4,1.050 €,+5%,0,Hof,09475
4956,2020/Q1,1.100 €,+5%,0,Hof,09475
4957,2020/Q2,1.100 €,+0%,0,Hof,09475
4958,2020/Q3,1.100 €,+0%,0,Hof,09475
4959,2018/Q3,1.050 €,-,1,Kronach,09476
4960,2018/Q4,1.050 €,+0%,1,Kronach,09476
4961,2019/Q1,1.100 €,+5%,1,Kronach,09476
4962,2019/Q2,1.100 €,+0%,1,Kronach,09476
4963,2019/Q3,1.150 €,+5%,1,Kronach,09476
4964,2019/Q4,1.150 €,+0%,1,Kronach,09476
4965,2020/Q1,1.150 €,+0%,1,Kronach,09476
4966,2020/Q2,1.200 €,+4%,1,Kronach,09476
4967,2020/Q3,1.200 €,+0%,1,Kronach,09476
4968,2018/Q3,1.350 €,-,0,Kronach,09476
4969,2018/Q4,1.350 €,+0%,0,Kronach,09476
4970,2019/Q1,1.350 €,+0%,0,Kronach,09476
4971,2019/Q2,1.350 €,+0%,0,Kronach,09476
4972,2019/Q3,1.500 €,+11%,0,Kronach,09476
4973,2019/Q4,1.500 €,+0%,0,Kronach,09476
4974,2020/Q1,1.500 €,+0%,0,Kronach,09476
4975,2020/Q2,1.550 €,+3%,0,Kronach,09476
4976,2020/Q3,1.600 €,+3%,0,Kronach,09476
4977,2018/Q3,1.250 €,-,1,Kulmbach,09477
4978,2018/Q4,1.250 €,+0%,1,Kulmbach,09477
4979,2019/Q1,1.300 €,+4%,1,Kulmbach,09477
4980,2019/Q2,1.300 €,+0%,1,Kulmbach,09477
4981,2019/Q3,1.300 €,+0%,1,Kulmbach,09477
4982,2019/Q4,1.350 €,+4%,1,Kulmbach,09477
4983,2020/Q1,1.400 €,+4%,1,Kulmbach,09477
4984,2020/Q2,1.350 €,-4%,1,Kulmbach,09477
4985,2020/Q3,1.350 €,+0%,1,Kulmbach,09477
4986,2018/Q3,1.500 €,-,0,Kulmbach,09477
